Ensembl Gene ID	Ensembl Transcript ID	GO Term Evidence Code	GO Term Accession	Canonical transcript stable ID(s)	Description	Associated Gene Name
ENSG00000243496	ENST00000454286	TAS	GO:0005886	ENST00000454286	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:4937]	HLA-DOB
ENSG00000065361	ENST00000267101	TAS	GO:0005886	ENST00000267101	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) [Source:HGNC Symbol;Acc:3431]	ERBB3
ENSG00000204305	ENST00000375059	IEA	GO:0005886	ENST00000375076	advanced glycosylation end product-specific receptor [Source:HGNC Symbol;Acc:320]	AGER
ENSG00000101958	ENST00000218075	TAS	GO:0005886	ENST00000218075	glycine receptor, alpha 2 [Source:HGNC Symbol;Acc:4327]	GLRA2
ENSG00000131634	ENST00000253934	IEA	GO:0005886	ENST00000253934	transmembrane protein 204 [Source:HGNC Symbol;Acc:14158]	TMEM204
ENSG00000112964	ENST00000230882	IEA	GO:0005886	ENST00000230882	growth hormone receptor [Source:HGNC Symbol;Acc:4263]	GHR
ENSG00000101958	ENST00000443437	TAS	GO:0005886	ENST00000218075	glycine receptor, alpha 2 [Source:HGNC Symbol;Acc:4327]	GLRA2
ENSG00000111796	ENST00000229402	TAS	GO:0005886	ENST00000229402	killer cell lectin-like receptor subfamily B, member 1 [Source:HGNC Symbol;Acc:6373]	KLRB1
ENSG00000176495	ENST00000313940	TAS	GO:0005886	ENST00000313940	olfactory receptor, family 5, subfamily AN, member 1 [Source:HGNC Symbol;Acc:15255]	OR5AN1
ENSG00000223481	ENST00000451907	IBA	GO:0005886	ENST00000451907	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:44]	TAP2
ENSG00000172324	ENST00000302040	TAS	GO:0005886	ENST00000302040	olfactory receptor, family 5, subfamily A, member 2 [Source:HGNC Symbol;Acc:15249]	OR5A2
ENSG00000162738	ENST00000368061	IEA	GO:0005886	ENST00000368061	vang-like 2 (van gogh, Drosophila) [Source:HGNC Symbol;Acc:15511]	VANGL2
ENSG00000172320	ENST00000302030	TAS	GO:0005886	ENST00000302030	olfactory receptor, family 5, subfamily A, member 1 [Source:HGNC Symbol;Acc:8319]	OR5A1
ENSG00000166884	ENST00000300127	TAS	GO:0005886	ENST00000300127	olfactory receptor, family 4, subfamily D, member 6 [Source:HGNC Symbol;Acc:15175]	OR4D6
ENSG00000115310	ENST00000405240	IEA	GO:0005886	ENST00000337526	reticulon 4 [Source:HGNC Symbol;Acc:14085]	RTN4
ENSG00000115310	ENST00000357376	IEA	GO:0005886	ENST00000337526	reticulon 4 [Source:HGNC Symbol;Acc:14085]	RTN4
ENSG00000254466	ENST00000530162	TAS	GO:0005886	ENST00000530162	olfactory receptor, family 4, subfamily D, member 10 [Source:HGNC Symbol;Acc:15173]	OR4D10
ENSG00000176200	ENST00000313253	TAS	GO:0005886	ENST00000313253	olfactory receptor, family 4, subfamily D, member 11 [Source:HGNC Symbol;Acc:15174]	OR4D11
ENSG00000131724	ENST00000371666	TAS	GO:0005886	ENST00000371666	interleukin 13 receptor, alpha 1 [Source:HGNC Symbol;Acc:5974]	IL13RA1
ENSG00000172742	ENST00000329328	TAS	GO:0005886	ENST00000329328	olfactory receptor, family 4, subfamily D, member 9 [Source:HGNC Symbol;Acc:15178]	OR4D9
ENSG00000071967	ENST00000321348	TAS	GO:0005886	ENST00000321348	cytochrome b reductase 1 [Source:HGNC Symbol;Acc:20797]	CYBRD1
ENSG00000115310	ENST00000337526	TAS	GO:0005886	ENST00000337526	reticulon 4 [Source:HGNC Symbol;Acc:14085]	RTN4
ENSG00000115310	ENST00000337526	IEA	GO:0005886	ENST00000337526	reticulon 4 [Source:HGNC Symbol;Acc:14085]	RTN4
ENSG00000115310	ENST00000394611	IEA	GO:0005886	ENST00000337526	reticulon 4 [Source:HGNC Symbol;Acc:14085]	RTN4
ENSG00000115310	ENST00000404909	IEA	GO:0005886	ENST00000337526	reticulon 4 [Source:HGNC Symbol;Acc:14085]	RTN4
ENSG00000234101	ENST00000421766	TAS	GO:0005886	ENST00000421766	olfactory receptor, family 2, subfamily W, member 1 [Source:HGNC Symbol;Acc:8281]	OR2W1
ENSG00000233180	ENST00000444830	TAS	GO:0005886	ENST00000444830	olfactory receptor, family 2, subfamily B, member 3 [Source:HGNC Symbol;Acc:8238]	OR2B3
ENSG00000232178	ENST00000414140	TAS	GO:0005886	ENST00000414140	olfactory receptor, family 2, subfamily J, member 3 [Source:HGNC Symbol;Acc:8261]	OR2J3
ENSG00000110911	ENST00000262051	IMP	GO:0005886	ENST00000394904	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2 [Source:HGNC Symbol;Acc:10908]	SLC11A2
ENSG00000114739	ENST00000352511	TAS	GO:0005886	ENST00000352511	activin A receptor, type IIB [Source:HGNC Symbol;Acc:174]	ACVR2B
ENSG00000225291	ENST00000434778	TAS	GO:0005886	ENST00000434778	olfactory receptor, family 14, subfamily J, member 1 [Source:HGNC Symbol;Acc:13971]	OR14J1
ENSG00000110911	ENST00000546636	IMP	GO:0005886	ENST00000394904	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2 [Source:HGNC Symbol;Acc:10908]	SLC11A2
ENSG00000233046	ENST00000441440	TAS	GO:0005886	ENST00000441440	olfactory receptor, family 5, subfamily V, member 1 [Source:HGNC Symbol;Acc:13972]	OR5V1
ENSG00000110911	ENST00000547198	IMP	GO:0005886	ENST00000394904	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2 [Source:HGNC Symbol;Acc:10908]	SLC11A2
ENSG00000233046	ENST00000446761	TAS	GO:0005886	ENST00000441440	olfactory receptor, family 5, subfamily V, member 1 [Source:HGNC Symbol;Acc:13972]	OR5V1
ENSG00000162739	ENST00000368057	IEA	GO:0005886	ENST00000368057	SLAM family member 6 [Source:HGNC Symbol;Acc:21392]	SLAMF6
ENSG00000233046	ENST00000549299	TAS	GO:0005886	ENST00000441440	olfactory receptor, family 5, subfamily V, member 1 [Source:HGNC Symbol;Acc:13972]	OR5V1
ENSG00000110911	ENST00000262052	IMP	GO:0005886	ENST00000394904	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2 [Source:HGNC Symbol;Acc:10908]	SLC11A2
ENSG00000235966	ENST00000438569	IEA	GO:0005886	ENST00000438569	olfactory receptor, family 12, subfamily D, member 2 [Source:HGNC Symbol;Acc:8178]	OR12D2
ENSG00000224234	ENST00000437403	TAS	GO:0005886	ENST00000437403	olfactory receptor, family 10, subfamily C, member 1 [Source:HGNC Symbol;Acc:8165]	OR10C1
ENSG00000230780	ENST00000427264	TAS	GO:0005886	ENST00000427264	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000230780	ENST00000444884	TAS	GO:0005886	ENST00000427264	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000230780	ENST00000547645	TAS	GO:0005886	ENST00000427264	olfactory receptor, family 11, subfamily A, member 1 [Source:HGNC Symbol;Acc:8176]	OR11A1
ENSG00000235132	ENST00000456657	TAS	GO:0005886	ENST00000440672	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000235132	ENST00000436167	TAS	GO:0005886	ENST00000440672	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000235132	ENST00000440672	TAS	GO:0005886	ENST00000440672	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000235132	ENST00000444920	TAS	GO:0005886	ENST00000440672	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000235132	ENST00000551060	TAS	GO:0005886	ENST00000440672	olfactory receptor, family 2, subfamily H, member 1 [Source:HGNC Symbol;Acc:8252]	OR2H1
ENSG00000233141	ENST00000415802	IDA	GO:0005886	ENST00000415802	MAS1 oncogene-like [Source:HGNC Symbol;Acc:13961]	MAS1L
ENSG00000066294	ENST00000368054	TAS	GO:0005886	ENST00000311224	CD84 molecule [Source:HGNC Symbol;Acc:1704]	CD84
ENSG00000149564	ENST00000278927	TAS	GO:0005886	ENST00000278927	endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:17474]	ESAM
ENSG00000149564	ENST00000278927	IEA	GO:0005886	ENST00000278927	endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:17474]	ESAM
ENSG00000124067	ENST00000316341	TAS	GO:0005886	ENST00000422611	solute carrier family 12 (potassium/chloride transporters), member 4 [Source:HGNC Symbol;Acc:10913]	SLC12A4
ENSG00000066294	ENST00000311224	TAS	GO:0005886	ENST00000311224	CD84 molecule [Source:HGNC Symbol;Acc:1704]	CD84
ENSG00000089472	ENST00000519389	TAS	GO:0005886	ENST00000519389	hephaestin [Source:HGNC Symbol;Acc:4866]	HEPH
ENSG00000089472	ENST00000519389	IEA	GO:0005886	ENST00000519389	hephaestin [Source:HGNC Symbol;Acc:4866]	HEPH
ENSG00000110911	ENST00000394904	IMP	GO:0005886	ENST00000394904	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2 [Source:HGNC Symbol;Acc:10908]	SLC11A2
ENSG00000110911	ENST00000394904	IEA	GO:0005886	ENST00000394904	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2 [Source:HGNC Symbol;Acc:10908]	SLC11A2
ENSG00000099834	ENST00000358353	IEA	GO:0005886	ENST00000397542	cadherin-related family member 5 [Source:HGNC Symbol;Acc:7521]	CDHR5
ENSG00000089472	ENST00000441993	IEA	GO:0005886	ENST00000519389	hephaestin [Source:HGNC Symbol;Acc:4866]	HEPH
ENSG00000089472	ENST00000419594	IEA	GO:0005886	ENST00000519389	hephaestin [Source:HGNC Symbol;Acc:4866]	HEPH
ENSG00000089472	ENST00000343002	TAS	GO:0005886	ENST00000519389	hephaestin [Source:HGNC Symbol;Acc:4866]	HEPH
ENSG00000089472	ENST00000374727	TAS	GO:0005886	ENST00000519389	hephaestin [Source:HGNC Symbol;Acc:4866]	HEPH
ENSG00000117090	ENST00000302035	IEA	GO:0005886	ENST00000302035	signaling lymphocytic activation molecule family member 1 [Source:HGNC Symbol;Acc:10903]	SLAMF1
ENSG00000099834	ENST00000397542	IEA	GO:0005886	ENST00000397542	cadherin-related family member 5 [Source:HGNC Symbol;Acc:7521]	CDHR5
ENSG00000169676	ENST00000304374	IDA	GO:0005886	ENST00000304374	dopamine receptor D5 [Source:HGNC Symbol;Acc:3026]	DRD5
ENSG00000237022	ENST00000438171	IEA	GO:0005886	ENST00000438171	major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]	HLA-C
ENSG00000117091	ENST00000368046	TAS	GO:0005886	ENST00000368046	CD48 molecule [Source:HGNC Symbol;Acc:1683]	CD48
ENSG00000117091	ENST00000368046	IEA	GO:0005886	ENST00000368046	CD48 molecule [Source:HGNC Symbol;Acc:1683]	CD48
ENSG00000117560	ENST00000367721	IEA	GO:0005886	ENST00000367721	Fas ligand (TNF superfamily, member 6) [Source:HGNC Symbol;Acc:11936]	FASLG
ENSG00000026751	ENST00000368043	IEA	GO:0005886	ENST00000368043	SLAM family member 7 [Source:HGNC Symbol;Acc:21394]	SLAMF7
ENSG00000120889	ENST00000276431	TAS	GO:0005886	ENST00000276431	tumor necrosis factor receptor superfamily, member 10b [Source:HGNC Symbol;Acc:11905]	TNFRSF10B
ENSG00000173826	ENST00000314672	TAS	GO:0005886	ENST00000314672	potassium voltage-gated channel, subfamily H (eag-related), member 6 [Source:HGNC Symbol;Acc:18862]	KCNH6
ENSG00000168124	ENST00000304646	TAS	GO:0005886	ENST00000304646	olfactory receptor, family 1, subfamily F, member 1 [Source:HGNC Symbol;Acc:8194]	OR1F1
ENSG00000120889	ENST00000347739	TAS	GO:0005886	ENST00000276431	tumor necrosis factor receptor superfamily, member 10b [Source:HGNC Symbol;Acc:11905]	TNFRSF10B
ENSG00000157087	ENST00000352432	NAS	GO:0005886	ENST00000352432	ATPase, Ca++ transporting, plasma membrane 2 [Source:HGNC Symbol;Acc:815]	ATP2B2
ENSG00000157087	ENST00000352432	IEA	GO:0005886	ENST00000352432	ATPase, Ca++ transporting, plasma membrane 2 [Source:HGNC Symbol;Acc:815]	ATP2B2
ENSG00000102057	ENST00000218176	TAS	GO:0005886	ENST00000218176	potassium voltage-gated channel, Shal-related subfamily, member 1 [Source:HGNC Symbol;Acc:6237]	KCND1
ENSG00000169327	ENST00000304418	TAS	GO:0005886	ENST00000304418	olfactory receptor, family 5, subfamily AU, member 1 [Source:HGNC Symbol;Acc:15362]	OR5AU1
ENSG00000157087	ENST00000360273	NAS	GO:0005886	ENST00000352432	ATPase, Ca++ transporting, plasma membrane 2 [Source:HGNC Symbol;Acc:815]	ATP2B2
ENSG00000158220	ENST00000389567	IEA	GO:0005886	ENST00000389567	extended synaptotagmin-like protein 3 [Source:HGNC Symbol;Acc:24295]	ESYT3
ENSG00000134962	ENST00000257408	TAS	GO:0005886	ENST00000257408	klotho beta [Source:HGNC Symbol;Acc:15527]	KLB
ENSG00000136868	ENST00000374212	TAS	GO:0005886	ENST00000374212	solute carrier family 31 (copper transporters), member 1 [Source:HGNC Symbol;Acc:11016]	SLC31A1
ENSG00000103335	ENST00000451779	IEA	GO:0005886	ENST00000301015	family with sequence similarity 38, member A [Source:HGNC Symbol;Acc:28993]	FAM38A
ENSG00000120156	ENST00000380036	TAS	GO:0005886	ENST00000380036	TEK tyrosine kinase, endothelial [Source:HGNC Symbol;Acc:11724]	TEK
ENSG00000120156	ENST00000488798	TAS	GO:0005886	ENST00000380036	TEK tyrosine kinase, endothelial [Source:HGNC Symbol;Acc:11724]	TEK
ENSG00000120156	ENST00000406359	TAS	GO:0005886	ENST00000380036	TEK tyrosine kinase, endothelial [Source:HGNC Symbol;Acc:11724]	TEK
ENSG00000085871	ENST00000265498	IDA	GO:0005886	ENST00000265498	microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:7063]	MGST2
ENSG00000103335	ENST00000301015	IEA	GO:0005886	ENST00000301015	family with sequence similarity 38, member A [Source:HGNC Symbol;Acc:28993]	FAM38A
ENSG00000085871	ENST00000503816	IDA	GO:0005886	ENST00000265498	microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:7063]	MGST2
ENSG00000069493	ENST00000290855	IEA	GO:0005886	ENST00000261340	C-type lectin domain family 2, member D [Source:HGNC Symbol;Acc:14351]	CLEC2D
ENSG00000148053	ENST00000277120	IEA	GO:0005886	ENST00000376214	neurotrophic tyrosine kinase, receptor, type 2 [Source:HGNC Symbol;Acc:8032]	NTRK2
ENSG00000122223	ENST00000368033	TAS	GO:0005886	ENST00000368033	CD244 molecule, natural killer cell receptor 2B4 [Source:HGNC Symbol;Acc:18171]	CD244
ENSG00000148053	ENST00000376214	IEA	GO:0005886	ENST00000376214	neurotrophic tyrosine kinase, receptor, type 2 [Source:HGNC Symbol;Acc:8032]	NTRK2
ENSG00000232632	ENST00000423604	TAS	GO:0005886	ENST00000423604	gamma-aminobutyric acid (GABA) B receptor, 1 [Source:HGNC Symbol;Acc:4070]	GABBR1
ENSG00000155850	ENST00000286298	TAS	GO:0005886	ENST00000286298	solute carrier family 26 (sulfate transporter), member 2 [Source:HGNC Symbol;Acc:10994]	SLC26A2
ENSG00000130234	ENST00000252519	IEA	GO:0005886	ENST00000252519	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2 [Source:HGNC Symbol;Acc:13557]	ACE2
ENSG00000130234	ENST00000427411	IEA	GO:0005886	ENST00000252519	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2 [Source:HGNC Symbol;Acc:13557]	ACE2
ENSG00000171121	ENST00000314235	TAS	GO:0005886	ENST00000314235	potassium large conductance calcium-activated channel, subfamily M beta member 3 [Source:HGNC Symbol;Acc:6287]	KCNMB3
ENSG00000120088	ENST00000398285	TAS	GO:0005886	ENST00000398285	corticotropin releasing hormone receptor 1 [Source:HGNC Symbol;Acc:2357]	CRHR1
ENSG00000120088	ENST00000314537	IEA	GO:0005886	ENST00000398285	corticotropin releasing hormone receptor 1 [Source:HGNC Symbol;Acc:2357]	CRHR1
ENSG00000120088	ENST00000352855	IEA	GO:0005886	ENST00000398285	corticotropin releasing hormone receptor 1 [Source:HGNC Symbol;Acc:2357]	CRHR1
ENSG00000140015	ENST00000322893	TAS	GO:0005886	ENST00000322893	potassium voltage-gated channel, subfamily H (eag-related), member 5 [Source:HGNC Symbol;Acc:6254]	KCNH5
ENSG00000120088	ENST00000293493	IEA	GO:0005886	ENST00000398285	corticotropin releasing hormone receptor 1 [Source:HGNC Symbol;Acc:2357]	CRHR1
ENSG00000112414	ENST00000230173	IEA	GO:0005886	ENST00000367609	G protein-coupled receptor 126 [Source:HGNC Symbol;Acc:13841]	GPR126
ENSG00000187957	ENST00000341772	IDA	GO:0005886	ENST00000341772	delta/notch-like EGF repeat containing [Source:HGNC Symbol;Acc:24456]	DNER
ENSG00000158769	ENST00000368026	IDA	GO:0005886	ENST00000368026	F11 receptor [Source:HGNC Symbol;Acc:14685]	F11R
ENSG00000158769	ENST00000335772	IDA	GO:0005886	ENST00000368026	F11 receptor [Source:HGNC Symbol;Acc:14685]	F11R
ENSG00000158769	ENST00000289779	IDA	GO:0005886	ENST00000368026	F11 receptor [Source:HGNC Symbol;Acc:14685]	F11R
ENSG00000112394	ENST00000368851	TAS	GO:0005886	ENST00000368851	solute carrier family 16, member 10 (aromatic amino acid transporter) [Source:HGNC Symbol;Acc:17027]	SLC16A10
ENSG00000175514	ENST00000312457	IEA	GO:0005886	ENST00000312457	G protein-coupled receptor 152 [Source:HGNC Symbol;Acc:23622]	GPR152
ENSG00000126010	ENST00000380289	TAS	GO:0005886	ENST00000380289	gastrin-releasing peptide receptor [Source:HGNC Symbol;Acc:4609]	GRPR
ENSG00000172289	ENST00000307552	TAS	GO:0005886	ENST00000307552	olfactory receptor, family 10, subfamily V, member 1 [Source:HGNC Symbol;Acc:15136]	OR10V1
ENSG00000142408	ENST00000270458	TAS	GO:0005886	ENST00000270458	calcium channel, voltage-dependent, gamma subunit 8 [Source:HGNC Symbol;Acc:13628]	CACNG8
ENSG00000136099	ENST00000377942	IEA	GO:0005886	ENST00000377942	protocadherin 8 [Source:HGNC Symbol;Acc:8660]	PCDH8
ENSG00000183748	ENST00000331429	IDA	GO:0005886	ENST00000331429	Macrophage mannose receptor 1 [Source:UniProtKB/Swiss-Prot;Acc:P22897]	AL928580.1
ENSG00000206435	ENST00000400341	TAS	GO:0005886	ENST00000400341	major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]	HLA-C
ENSG00000110436	ENST00000278379	TAS	GO:0005886	ENST00000278379	solute carrier family 1 (glial high affinity glutamate transporter), member 2 [Source:HGNC Symbol;Acc:10940]	SLC1A2
ENSG00000110436	ENST00000278379	IEA	GO:0005886	ENST00000278379	solute carrier family 1 (glial high affinity glutamate transporter), member 2 [Source:HGNC Symbol;Acc:10940]	SLC1A2
ENSG00000076641	ENST00000220597	IDA	GO:0005886	ENST00000220597	phosphoprotein associated with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:30043]	PAG1
ENSG00000136099	ENST00000448969	IEA	GO:0005886	ENST00000377942	protocadherin 8 [Source:HGNC Symbol;Acc:8660]	PCDH8
ENSG00000110436	ENST00000395750	IEA	GO:0005886	ENST00000278379	solute carrier family 1 (glial high affinity glutamate transporter), member 2 [Source:HGNC Symbol;Acc:10940]	SLC1A2
ENSG00000110436	ENST00000395753	IEA	GO:0005886	ENST00000278379	solute carrier family 1 (glial high affinity glutamate transporter), member 2 [Source:HGNC Symbol;Acc:10940]	SLC1A2
ENSG00000206439	ENST00000383496	TAS	GO:0005886	ENST00000383496	tumor necrosis factor [Source:HGNC Symbol;Acc:11892]	TNF
ENSG00000147535	ENST00000424479	TAS	GO:0005886	ENST00000424479	phosphatidic acid phosphatase type 2 domain containing 1B [Source:HGNC Symbol;Acc:25026]	PPAPDC1B
ENSG00000075673	ENST00000381946	TAS	GO:0005886	ENST00000218548	ATPase, H+/K+ transporting, nongastric, alpha polypeptide [Source:HGNC Symbol;Acc:13816]	ATP12A
ENSG00000128917	ENST00000249749	TAS	GO:0005886	ENST00000249749	delta-like 4 (Drosophila) [Source:HGNC Symbol;Acc:2910]	DLL4
ENSG00000135622	ENST00000357877	IEA	GO:0005886	ENST00000357877	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4F [Source:HGNC Symbol;Acc:10734]	SEMA4F
ENSG00000167695	ENST00000308278	IEA	GO:0005886	ENST00000308278	family with sequence similarity 57, member A [Source:HGNC Symbol;Acc:29646]	FAM57A
ENSG00000224212	ENST00000439781	IBA	GO:0005886	ENST00000439781	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:43]	TAP1
ENSG00000213906	ENST00000528054	TAS	GO:0005886	ENST00000533293	leukotriene B4 receptor 2 [Source:HGNC Symbol;Acc:19260]	LTB4R2
ENSG00000100170	ENST00000266088	TAS	GO:0005886	ENST00000266088	solute carrier family 5 (sodium/glucose cotransporter), member 1 [Source:HGNC Symbol;Acc:11036]	SLC5A1
ENSG00000143217	ENST00000368012	TAS	GO:0005886	ENST00000368012	poliovirus receptor-related 4 [Source:HGNC Symbol;Acc:19688]	PVRL4
ENSG00000203737	ENST00000367685	IEA	GO:0005886	ENST00000367685	G protein-coupled receptor 52 [Source:HGNC Symbol;Acc:4508]	GPR52
ENSG00000173214	ENST00000368847	IEA	GO:0005886	ENST00000368847	KIAA1919 [Source:HGNC Symbol;Acc:21053]	KIAA1919
ENSG00000224608	ENST00000435618	TAS	GO:0005886	ENST00000435618	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]	HLA-B
ENSG00000152894	ENST00000368215	IEA	GO:0005886	ENST00000368213	protein tyrosine phosphatase, receptor type, K [Source:HGNC Symbol;Acc:9674]	PTPRK
ENSG00000145217	ENST00000361661	TAS	GO:0005886	ENST00000361661	solute carrier family 26 (sulfate transporter), member 1 [Source:HGNC Symbol;Acc:10993]	SLC26A1
ENSG00000145217	ENST00000398516	TAS	GO:0005886	ENST00000361661	solute carrier family 26 (sulfate transporter), member 1 [Source:HGNC Symbol;Acc:10993]	SLC26A1
ENSG00000165633	ENST00000332853	IEA	GO:0005886	ENST00000332853	V-set and transmembrane domain containing 4 [Source:HGNC Symbol;Acc:26470]	VSTM4
ENSG00000156219	ENST00000355810	IEA	GO:0005886	ENST00000355810	ADP-ribosyltransferase 3 [Source:HGNC Symbol;Acc:725]	ART3
ENSG00000091181	ENST00000446632	TAS	GO:0005886	ENST00000446632	interleukin 5 receptor, alpha [Source:HGNC Symbol;Acc:6017]	IL5RA
ENSG00000228964	ENST00000421349	TAS	GO:0005886	ENST00000421349	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:4932]	HLA-B
ENSG00000091181	ENST00000256452	TAS	GO:0005886	ENST00000446632	interleukin 5 receptor, alpha [Source:HGNC Symbol;Acc:6017]	IL5RA
