Ensembl Gene ID	Ensembl Transcript ID	Canonical transcript stable ID(s)	GO Term Evidence Code	GO Term Accession	Description	Associated Gene Name
ENSG00000102195	ENST00000218316	ENST00000218316	IEA	GO:0008502	G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:4506]	GPR50
ENSG00000102195	ENST00000218316	ENST00000218316	TAS	GO:0004930	G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:4506]	GPR50
ENSG00000102195	ENST00000535473	ENST00000218316	IEA	GO:0004872	G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:4506]	GPR50
ENSG00000102195	ENST00000535473	ENST00000218316	IEA	GO:0008502	G protein-coupled receptor 50 [Source:HGNC Symbol;Acc:4506]	GPR50
ENSG00000102239	ENST00000370648	ENST00000370648	IEA	GO:0004872	bombesin-like receptor 3 [Source:HGNC Symbol;Acc:1113]	BRS3
ENSG00000102239	ENST00000370648	ENST00000370648	IEA	GO:0004930	bombesin-like receptor 3 [Source:HGNC Symbol;Acc:1113]	BRS3
ENSG00000102239	ENST00000370648	ENST00000370648	IEA	GO:0004946	bombesin-like receptor 3 [Source:HGNC Symbol;Acc:1113]	BRS3
ENSG00000102287	ENST00000370325	ENST00000370328	IEA	GO:0004890	gamma-aminobutyric acid (GABA) A receptor, epsilon [Source:HGNC Symbol;Acc:4085]	GABRE
ENSG00000102287	ENST00000370328	ENST00000370328	IEA	GO:0004890	gamma-aminobutyric acid (GABA) A receptor, epsilon [Source:HGNC Symbol;Acc:4085]	GABRE
ENSG00000102468	ENST00000378688	ENST00000378688	IDA	GO:0004993	5-hydroxytryptamine (serotonin) receptor 2A [Source:HGNC Symbol;Acc:5293]	HTR2A
ENSG00000102468	ENST00000378688	ENST00000378688	IEA	GO:0004872	5-hydroxytryptamine (serotonin) receptor 2A [Source:HGNC Symbol;Acc:5293]	HTR2A
ENSG00000102468	ENST00000378688	ENST00000378688	IEA	GO:0004930	5-hydroxytryptamine (serotonin) receptor 2A [Source:HGNC Symbol;Acc:5293]	HTR2A
ENSG00000102468	ENST00000542664	ENST00000378688	IDA	GO:0004993	5-hydroxytryptamine (serotonin) receptor 2A [Source:HGNC Symbol;Acc:5293]	HTR2A
ENSG00000102468	ENST00000542664	ENST00000378688	IEA	GO:0004872	5-hydroxytryptamine (serotonin) receptor 2A [Source:HGNC Symbol;Acc:5293]	HTR2A
ENSG00000102468	ENST00000542664	ENST00000378688	IEA	GO:0004930	5-hydroxytryptamine (serotonin) receptor 2A [Source:HGNC Symbol;Acc:5293]	HTR2A
ENSG00000102468	ENST00000543956	ENST00000378688	IEA	GO:0004872	5-hydroxytryptamine (serotonin) receptor 2A [Source:HGNC Symbol;Acc:5293]	HTR2A
ENSG00000102468	ENST00000543956	ENST00000378688	IEA	GO:0004930	5-hydroxytryptamine (serotonin) receptor 2A [Source:HGNC Symbol;Acc:5293]	HTR2A
ENSG00000102539	ENST00000218721	ENST00000218721	IEA	GO:0004872	motilin receptor [Source:HGNC Symbol;Acc:4495]	MLNR
ENSG00000102539	ENST00000218721	ENST00000218721	IEA	GO:0016520	motilin receptor [Source:HGNC Symbol;Acc:4495]	MLNR
ENSG00000102539	ENST00000218721	ENST00000218721	TAS	GO:0004930	motilin receptor [Source:HGNC Symbol;Acc:4495]	MLNR
ENSG00000103310	ENST00000219593	ENST00000219593	TAS	GO:0015026	zona pellucida glycoprotein 2 (sperm receptor) [Source:HGNC Symbol;Acc:13188]	ZP2
ENSG00000103522	ENST00000337929	ENST00000337929	IEA	GO:0004872	interleukin 21 receptor [Source:HGNC Symbol;Acc:6006]	IL21R
ENSG00000103522	ENST00000337929	ENST00000337929	IEA	GO:0004896	interleukin 21 receptor [Source:HGNC Symbol;Acc:6006]	IL21R
ENSG00000103522	ENST00000337929	ENST00000337929	NAS	GO:0001532	interleukin 21 receptor [Source:HGNC Symbol;Acc:6006]	IL21R
ENSG00000103522	ENST00000395754	ENST00000337929	IEA	GO:0004872	interleukin 21 receptor [Source:HGNC Symbol;Acc:6006]	IL21R
ENSG00000103522	ENST00000395754	ENST00000337929	NAS	GO:0001532	interleukin 21 receptor [Source:HGNC Symbol;Acc:6006]	IL21R
ENSG00000103522	ENST00000395755	ENST00000337929	IEA	GO:0004872	interleukin 21 receptor [Source:HGNC Symbol;Acc:6006]	IL21R
ENSG00000103522	ENST00000395755	ENST00000337929	NAS	GO:0001532	interleukin 21 receptor [Source:HGNC Symbol;Acc:6006]	IL21R
ENSG00000104290	ENST00000240093	ENST00000537916	IBA	GO:0042813	frizzled family receptor 3 [Source:HGNC Symbol;Acc:4041]	FZD3
ENSG00000104290	ENST00000240093	ENST00000537916	IEA	GO:0004888	frizzled family receptor 3 [Source:HGNC Symbol;Acc:4041]	FZD3
ENSG00000104290	ENST00000240093	ENST00000537916	IEA	GO:0004930	frizzled family receptor 3 [Source:HGNC Symbol;Acc:4041]	FZD3
ENSG00000104290	ENST00000537916	ENST00000537916	IBA	GO:0042813	frizzled family receptor 3 [Source:HGNC Symbol;Acc:4041]	FZD3
ENSG00000104290	ENST00000537916	ENST00000537916	IEA	GO:0004888	frizzled family receptor 3 [Source:HGNC Symbol;Acc:4041]	FZD3
ENSG00000104290	ENST00000537916	ENST00000537916	IEA	GO:0004930	frizzled family receptor 3 [Source:HGNC Symbol;Acc:4041]	FZD3
ENSG00000104332	ENST00000220772	ENST00000220772	IBA	GO:0042813	secreted frizzled-related protein 1 [Source:HGNC Symbol;Acc:10776]	SFRP1
ENSG00000104332	ENST00000535263	ENST00000220772	IBA	GO:0042813	secreted frizzled-related protein 1 [Source:HGNC Symbol;Acc:10776]	SFRP1
ENSG00000104660	ENST00000321250	ENST00000523116	IEA	GO:0004872	leptin receptor overlapping transcript-like 1 [Source:HGNC Symbol;Acc:6555]	LEPROTL1
ENSG00000104689	ENST00000221132	ENST00000221132	NAS	GO:0004872	tumor necrosis factor receptor superfamily, member 10a [Source:HGNC Symbol;Acc:11904]	TNFRSF10A
ENSG00000104689	ENST00000221132	ENST00000221132	TAS	GO:0005035	tumor necrosis factor receptor superfamily, member 10a [Source:HGNC Symbol;Acc:11904]	TNFRSF10A
ENSG00000104870	ENST00000221466	ENST00000221466	IEA	GO:0004872	Fc fragment of IgG, receptor, transporter, alpha [Source:HGNC Symbol;Acc:3621]	FCGRT
ENSG00000104870	ENST00000426395	ENST00000221466	IEA	GO:0004872	Fc fragment of IgG, receptor, transporter, alpha [Source:HGNC Symbol;Acc:3621]	FCGRT
ENSG00000104921	ENST00000346664	ENST00000346664	IEA	GO:0004872	Fc fragment of IgE, low affinity II, receptor for (CD23) [Source:HGNC Symbol;Acc:3612]	FCER2
ENSG00000104938	ENST00000327325	ENST00000327325	NAS	GO:0004872	C-type lectin domain family 4, member M [Source:HGNC Symbol;Acc:13523]	CLEC4M
ENSG00000104938	ENST00000327325	ENST00000327325	NAS	GO:0030369	C-type lectin domain family 4, member M [Source:HGNC Symbol;Acc:13523]	CLEC4M
ENSG00000104972	ENST00000396321	ENST00000324602	IEA	GO:0004872	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1 [Source:HGNC Symbol;Acc:6605]	LILRB1
ENSG00000104972	ENST00000396331	ENST00000324602	IEA	GO:0004872	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1 [Source:HGNC Symbol;Acc:6605]	LILRB1
ENSG00000104972	ENST00000418536	ENST00000324602	IEA	GO:0004872	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1 [Source:HGNC Symbol;Acc:6605]	LILRB1
ENSG00000104972	ENST00000434867	ENST00000324602	IEA	GO:0004872	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1 [Source:HGNC Symbol;Acc:6605]	LILRB1
ENSG00000104998	ENST00000263379	ENST00000263379	IEA	GO:0045509	interleukin 27 receptor, alpha [Source:HGNC Symbol;Acc:17290]	IL27RA
ENSG00000104998	ENST00000263379	ENST00000263379	TAS	GO:0004888	interleukin 27 receptor, alpha [Source:HGNC Symbol;Acc:17290]	IL27RA
ENSG00000105281	ENST00000306894	ENST00000542575	IEA	GO:0004872	solute carrier family 1 (neutral amino acid transporter), member 5 [Source:HGNC Symbol;Acc:10943]	SLC1A5
ENSG00000105281	ENST00000542575	ENST00000542575	IEA	GO:0004872	solute carrier family 1 (neutral amino acid transporter), member 5 [Source:HGNC Symbol;Acc:10943]	SLC1A5
ENSG00000105366	ENST00000321424	ENST00000321424	TAS	GO:0004888	sialic acid binding Ig-like lectin 8 [Source:HGNC Symbol;Acc:10877]	SIGLEC8
ENSG00000105369	ENST00000221972	ENST00000221972	IEA	GO:0004888	CD79a molecule, immunoglobulin-associated alpha [Source:HGNC Symbol;Acc:1698]	CD79A
ENSG00000105369	ENST00000444740	ENST00000221972	IEA	GO:0004888	CD79a molecule, immunoglobulin-associated alpha [Source:HGNC Symbol;Acc:1698]	CD79A
ENSG00000105383	ENST00000262262	ENST00000262262	TAS	GO:0004872	CD33 molecule [Source:HGNC Symbol;Acc:1659]	CD33
ENSG00000105426	ENST00000357368	ENST00000357368	IEA	GO:0004872	protein tyrosine phosphatase, receptor type, S [Source:HGNC Symbol;Acc:9681]	PTPRS
ENSG00000105426	ENST00000357368	ENST00000357368	TAS	GO:0005001	protein tyrosine phosphatase, receptor type, S [Source:HGNC Symbol;Acc:9681]	PTPRS
ENSG00000105438	ENST00000330720	ENST00000330720	IEA	GO:0004872	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:6304]	KDELR1
ENSG00000105464	ENST00000263269	ENST00000263269	IEA	GO:0004872	glutamate receptor, ionotropic, N-methyl D-aspartate 2D [Source:HGNC Symbol;Acc:4588]	GRIN2D
ENSG00000105464	ENST00000263269	ENST00000263269	IEA	GO:0004970	glutamate receptor, ionotropic, N-methyl D-aspartate 2D [Source:HGNC Symbol;Acc:4588]	GRIN2D
ENSG00000105464	ENST00000263269	ENST00000263269	IEA	GO:0004972	glutamate receptor, ionotropic, N-methyl D-aspartate 2D [Source:HGNC Symbol;Acc:4588]	GRIN2D
ENSG00000105609	ENST00000316219	ENST00000449561	TAS	GO:0004888	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5 [Source:HGNC Symbol;Acc:6609]	LILRB5
ENSG00000105699	ENST00000361790	ENST00000361790	IEA	GO:0004872	lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:29572]	LSR
ENSG00000105707	ENST00000262626	ENST00000262626	IEA	GO:0005044	hepsin [Source:HGNC Symbol;Acc:5155]	HPN
ENSG00000105707	ENST00000392226	ENST00000262626	IEA	GO:0005044	hepsin [Source:HGNC Symbol;Acc:5155]	HPN
ENSG00000105737	ENST00000262895	ENST00000262895	IDA	GO:0015277	glutamate receptor, ionotropic, kainate 5 [Source:HGNC Symbol;Acc:4583]	GRIK5
ENSG00000105737	ENST00000262895	ENST00000262895	IEA	GO:0004872	glutamate receptor, ionotropic, kainate 5 [Source:HGNC Symbol;Acc:4583]	GRIK5
ENSG00000105737	ENST00000262895	ENST00000262895	IEA	GO:0004970	glutamate receptor, ionotropic, kainate 5 [Source:HGNC Symbol;Acc:4583]	GRIK5
ENSG00000105737	ENST00000262895	ENST00000262895	IEA	GO:0008066	glutamate receptor, ionotropic, kainate 5 [Source:HGNC Symbol;Acc:4583]	GRIK5
ENSG00000105737	ENST00000262895	ENST00000262895	IEA	GO:0015277	glutamate receptor, ionotropic, kainate 5 [Source:HGNC Symbol;Acc:4583]	GRIK5
ENSG00000105737	ENST00000301218	ENST00000262895	IEA	GO:0004970	glutamate receptor, ionotropic, kainate 5 [Source:HGNC Symbol;Acc:4583]	GRIK5
ENSG00000105737	ENST00000454993	ENST00000262895	IEA	GO:0004970	glutamate receptor, ionotropic, kainate 5 [Source:HGNC Symbol;Acc:4583]	GRIK5
ENSG00000105855	ENST00000222573	ENST00000222573	IEA	GO:0004872	integrin, beta 8 [Source:HGNC Symbol;Acc:6163]	ITGB8
ENSG00000105855	ENST00000537992	ENST00000222573	IEA	GO:0004872	integrin, beta 8 [Source:HGNC Symbol;Acc:6163]	ITGB8
ENSG00000105976	ENST00000318493	ENST00000318493	IEA	GO:0004714	met proto-oncogene (hepatocyte growth factor receptor) [Source:HGNC Symbol;Acc:7029]	MET
ENSG00000105976	ENST00000318493	ENST00000318493	IEA	GO:0004872	met proto-oncogene (hepatocyte growth factor receptor) [Source:HGNC Symbol;Acc:7029]	MET
ENSG00000105976	ENST00000318493	ENST00000318493	IEA	GO:0005008	met proto-oncogene (hepatocyte growth factor receptor) [Source:HGNC Symbol;Acc:7029]	MET
ENSG00000105976	ENST00000397752	ENST00000318493	IEA	GO:0004714	met proto-oncogene (hepatocyte growth factor receptor) [Source:HGNC Symbol;Acc:7029]	MET
ENSG00000105976	ENST00000397752	ENST00000318493	IEA	GO:0004872	met proto-oncogene (hepatocyte growth factor receptor) [Source:HGNC Symbol;Acc:7029]	MET
ENSG00000105976	ENST00000397752	ENST00000318493	TAS	GO:0005008	met proto-oncogene (hepatocyte growth factor receptor) [Source:HGNC Symbol;Acc:7029]	MET
ENSG00000105983	ENST00000353442	ENST00000353442	IEA	GO:0004872	limb region 1 homolog (mouse) [Source:HGNC Symbol;Acc:13243]	LMBR1
ENSG00000106018	ENST00000262178	ENST00000262178	IEA	GO:0004888	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:12695]	VIPR2
ENSG00000106018	ENST00000262178	ENST00000262178	IEA	GO:0004999	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:12695]	VIPR2
ENSG00000106018	ENST00000262178	ENST00000262178	TAS	GO:0004930	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:12695]	VIPR2
ENSG00000106018	ENST00000377633	ENST00000262178	IEA	GO:0004888	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:12695]	VIPR2
ENSG00000106018	ENST00000377633	ENST00000262178	IEA	GO:0004999	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:12695]	VIPR2
ENSG00000106018	ENST00000402066	ENST00000262178	IEA	GO:0004888	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:12695]	VIPR2
ENSG00000106018	ENST00000402066	ENST00000262178	IEA	GO:0004930	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:12695]	VIPR2
ENSG00000106018	ENST00000402066	ENST00000262178	IEA	GO:0004999	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:12695]	VIPR2
ENSG00000106113	ENST00000341843	ENST00000471646	IEA	GO:0004888	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:2358]	CRHR2
ENSG00000106113	ENST00000341843	ENST00000471646	IEA	GO:0004930	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:2358]	CRHR2
ENSG00000106113	ENST00000348438	ENST00000471646	IEA	GO:0004888	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:2358]	CRHR2
ENSG00000106113	ENST00000348438	ENST00000471646	IEA	GO:0004930	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:2358]	CRHR2
ENSG00000106113	ENST00000471646	ENST00000471646	IEA	GO:0004888	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:2358]	CRHR2
ENSG00000106113	ENST00000471646	ENST00000471646	IEA	GO:0004930	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:2358]	CRHR2
ENSG00000106113	ENST00000471646	ENST00000471646	IEA	GO:0015056	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:2358]	CRHR2
ENSG00000106113	ENST00000506074	ENST00000471646	IEA	GO:0004888	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:2358]	CRHR2
ENSG00000106113	ENST00000506074	ENST00000471646	IEA	GO:0004930	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:2358]	CRHR2
ENSG00000106123	ENST00000392957	ENST00000392957	IEA	GO:0004872	EPH receptor B6 [Source:HGNC Symbol;Acc:3396]	EPHB6
ENSG00000106123	ENST00000392957	ENST00000392957	IEA	GO:0005003	EPH receptor B6 [Source:HGNC Symbol;Acc:3396]	EPHB6
ENSG00000106123	ENST00000411471	ENST00000392957	IEA	GO:0004872	EPH receptor B6 [Source:HGNC Symbol;Acc:3396]	EPHB6
ENSG00000106123	ENST00000411471	ENST00000392957	IEA	GO:0005003	EPH receptor B6 [Source:HGNC Symbol;Acc:3396]	EPHB6
ENSG00000106123	ENST00000422643	ENST00000392957	IEA	GO:0005003	EPH receptor B6 [Source:HGNC Symbol;Acc:3396]	EPHB6
ENSG00000106123	ENST00000442129	ENST00000392957	IEA	GO:0004872	EPH receptor B6 [Source:HGNC Symbol;Acc:3396]	EPHB6
ENSG00000106123	ENST00000442129	ENST00000392957	IEA	GO:0005003	EPH receptor B6 [Source:HGNC Symbol;Acc:3396]	EPHB6
ENSG00000106128	ENST00000326139	ENST00000326139	IC	GO:0004930	growth hormone releasing hormone receptor [Source:HGNC Symbol;Acc:4266]	GHRHR
ENSG00000106128	ENST00000326139	ENST00000326139	IEA	GO:0004888	growth hormone releasing hormone receptor [Source:HGNC Symbol;Acc:4266]	GHRHR
ENSG00000106128	ENST00000326139	ENST00000326139	IEA	GO:0016520	growth hormone releasing hormone receptor [Source:HGNC Symbol;Acc:4266]	GHRHR
ENSG00000106128	ENST00000326139	ENST00000326139	IMP	GO:0016520	growth hormone releasing hormone receptor [Source:HGNC Symbol;Acc:4266]	GHRHR
ENSG00000106128	ENST00000396227	ENST00000326139	IEA	GO:0004888	growth hormone releasing hormone receptor [Source:HGNC Symbol;Acc:4266]	GHRHR
ENSG00000106128	ENST00000396227	ENST00000326139	NAS	GO:0016520	growth hormone releasing hormone receptor [Source:HGNC Symbol;Acc:4266]	GHRHR
ENSG00000106128	ENST00000409904	ENST00000326139	IEA	GO:0004888	growth hormone releasing hormone receptor [Source:HGNC Symbol;Acc:4266]	GHRHR
ENSG00000106128	ENST00000409904	ENST00000326139	NAS	GO:0016520	growth hormone releasing hormone receptor [Source:HGNC Symbol;Acc:4266]	GHRHR
ENSG00000106278	ENST00000393386	ENST00000393386	TAS	GO:0005001	protein tyrosine phosphatase, receptor-type, Z polypeptide 1 [Source:HGNC Symbol;Acc:9685]	PTPRZ1
ENSG00000106327	ENST00000223051	ENST00000223051	IEA	GO:0004872	transferrin receptor 2 [Source:HGNC Symbol;Acc:11762]	TFR2
ENSG00000106327	ENST00000223051	ENST00000223051	NAS	GO:0004998	transferrin receptor 2 [Source:HGNC Symbol;Acc:11762]	TFR2
ENSG00000106327	ENST00000462107	ENST00000223051	IEA	GO:0004872	transferrin receptor 2 [Source:HGNC Symbol;Acc:11762]	TFR2
ENSG00000106327	ENST00000462107	ENST00000223051	NAS	GO:0004998	transferrin receptor 2 [Source:HGNC Symbol;Acc:11762]	TFR2
ENSG00000106799	ENST00000374994	ENST00000374994	IC	GO:0005024	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000374994	ENST00000374994	IDA	GO:0004675	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000374994	ENST00000374994	IDA	GO:0005025	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000374994	ENST00000374994	IEA	GO:0004872	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000374994	ENST00000374994	IEA	GO:0005024	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000374994	ENST00000374994	IEA	GO:0005025	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000540092	ENST00000374994	IEA	GO:0004675	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000540092	ENST00000374994	IEA	GO:0004872	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000540092	ENST00000374994	IEA	GO:0005024	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000549766	ENST00000374994	IEA	GO:0004675	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000550253	ENST00000374994	IEA	GO:0004675	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106799	ENST00000552516	ENST00000374994	IEA	GO:0004675	transforming growth factor, beta receptor 1 [Source:HGNC Symbol;Acc:11772]	TGFBR1
ENSG00000106991	ENST00000373203	ENST00000373203	IDA	GO:0005024	endoglin [Source:HGNC Symbol;Acc:3349]	ENG
ENSG00000106991	ENST00000373203	ENST00000373203	NAS	GO:0004888	endoglin [Source:HGNC Symbol;Acc:3349]	ENG
ENSG00000106991	ENST00000545345	ENST00000373203	IDA	GO:0005024	endoglin [Source:HGNC Symbol;Acc:3349]	ENG
ENSG00000106991	ENST00000545345	ENST00000373203	NAS	GO:0004888	endoglin [Source:HGNC Symbol;Acc:3349]	ENG
ENSG00000107731	ENST00000335350	ENST00000335350	IEA	GO:0004872	unc-5 homolog B (C. elegans) [Source:HGNC Symbol;Acc:12568]	UNC5B
ENSG00000107731	ENST00000335350	ENST00000335350	IEA	GO:0005042	unc-5 homolog B (C. elegans) [Source:HGNC Symbol;Acc:12568]	UNC5B
ENSG00000107738	ENST00000394957	ENST00000394957	IEA	GO:0004872	chromosome 10 open reading frame 54 [Source:HGNC Symbol;Acc:30085]	C10orf54
ENSG00000107779	ENST00000224764	ENST00000224764	IEA	GO:0004872	bone morphogenetic protein receptor, type IA [Source:HGNC Symbol;Acc:1076]	BMPR1A
ENSG00000107779	ENST00000224764	ENST00000224764	IEA	GO:0005024	bone morphogenetic protein receptor, type IA [Source:HGNC Symbol;Acc:1076]	BMPR1A
ENSG00000107779	ENST00000224764	ENST00000224764	TAS	GO:0004675	bone morphogenetic protein receptor, type IA [Source:HGNC Symbol;Acc:1076]	BMPR1A
ENSG00000107779	ENST00000224764	ENST00000224764	TAS	GO:0016362	bone morphogenetic protein receptor, type IA [Source:HGNC Symbol;Acc:1076]	BMPR1A
ENSG00000107779	ENST00000372037	ENST00000224764	IEA	GO:0004872	bone morphogenetic protein receptor, type IA [Source:HGNC Symbol;Acc:1076]	BMPR1A
ENSG00000107779	ENST00000372037	ENST00000224764	IEA	GO:0005024	bone morphogenetic protein receptor, type IA [Source:HGNC Symbol;Acc:1076]	BMPR1A
ENSG00000107779	ENST00000372037	ENST00000224764	TAS	GO:0004675	bone morphogenetic protein receptor, type IA [Source:HGNC Symbol;Acc:1076]	BMPR1A
ENSG00000107779	ENST00000372037	ENST00000224764	TAS	GO:0016362	bone morphogenetic protein receptor, type IA [Source:HGNC Symbol;Acc:1076]	BMPR1A
ENSG00000108018	ENST00000263054	ENST00000344440	NAS	GO:0008188	sortilin-related VPS10 domain containing receptor 1 [Source:HGNC Symbol;Acc:16697]	SORCS1
ENSG00000108405	ENST00000225538	ENST00000225538	IDA	GO:0001614	purinergic receptor P2X, ligand-gated ion channel, 1 [Source:HGNC Symbol;Acc:8533]	P2RX1
ENSG00000108405	ENST00000225538	ENST00000225538	IEA	GO:0001614	purinergic receptor P2X, ligand-gated ion channel, 1 [Source:HGNC Symbol;Acc:8533]	P2RX1
ENSG00000108405	ENST00000225538	ENST00000225538	IEA	GO:0004872	purinergic receptor P2X, ligand-gated ion channel, 1 [Source:HGNC Symbol;Acc:8533]	P2RX1
ENSG00000108556	ENST00000293780	ENST00000293780	IEA	GO:0004872	cholinergic receptor, nicotinic, epsilon [Source:HGNC Symbol;Acc:1966]	CHRNE
